2022-12-14T07:27:01.396+09:00,zae,IdeState,Inactive,,,,,-1,-1,
2022-12-14T07:27:02.402+09:00,zae,IdeState,Inactive,,,,,-1,-1,
2022-12-14T07:27:03.404+09:00,zae,IdeState,Inactive,,,,,-1,-1,
2022-12-14T07:27:04.407+09:00,zae,IdeState,Inactive,,,,,-1,-1,
2022-12-14T07:27:05.410+09:00,zae,IdeState,Inactive,,,,,-1,-1,
2022-12-14T07:27:06.413+09:00,zae,IdeState,Inactive,,,,,-1,-1,
2022-12-14T07:27:07.414+09:00,zae,IdeState,Inactive,,,,,-1,-1,
2022-12-14T07:27:08.418+09:00,zae,IdeState,Inactive,,,,,-1,-1,
2022-12-14T07:27:09.423+09:00,zae,IdeState,Inactive,,,,,-1,-1,
2022-12-14T07:27:10.427+09:00,zae,IdeState,Inactive,,,,,-1,-1,
2022-12-14T07:27:11.431+09:00,zae,IdeState,Inactive,,,,,-1,-1,
2022-12-14T07:27:12.434+09:00,zae,IdeState,Inactive,,,,,-1,-1,
2022-12-14T07:27:13.436+09:00,zae,IdeState,Inactive,,,,,-1,-1,
2022-12-14T07:27:14.440+09:00,zae,IdeState,Inactive,,,,,-1,-1,
2022-12-14T07:27:15.444+09:00,zae,IdeState,Inactive,,,,,-1,-1,
2022-12-14T07:27:16.448+09:00,zae,IdeState,Inactive,,,,,-1,-1,
2022-12-14T07:27:17.452+09:00,zae,IdeState,Inactive,,,,,-1,-1,
2022-12-14T07:27:18.452+09:00,zae,IdeState,Inactive,,,,,-1,-1,
2022-12-14T07:27:19.457+09:00,zae,IdeState,Inactive,,,,,-1,-1,
2022-12-14T07:27:20.460+09:00,zae,IdeState,Inactive,,,,,-1,-1,
2022-12-14T07:27:21.461+09:00,zae,IdeState,Inactive,,,,,-1,-1,
2022-12-14T07:27:22.465+09:00,zae,IdeState,Inactive,,,,,-1,-1,
2022-12-14T07:27:23.470+09:00,zae,IdeState,Inactive,,,,,-1,-1,
2022-12-14T07:27:24.470+09:00,zae,IdeState,Inactive,,,,,-1,-1,
2022-12-14T07:27:25.471+09:00,zae,IdeState,Inactive,,,,,-1,-1,
2022-12-14T07:27:26.474+09:00,zae,IdeState,Inactive,,,,,-1,-1,
2022-12-14T07:27:27.478+09:00,zae,IdeState,Inactive,,,,,-1,-1,
2022-12-14T07:27:28.478+09:00,zae,IdeState,Inactive,,,,,-1,-1,
2022-12-14T07:27:29.482+09:00,zae,IdeState,Inactive,,,,,-1,-1,
2022-12-14T07:27:30.483+09:00,zae,IdeState,Inactive,,,,,-1,-1,
2022-12-14T07:27:31.485+09:00,zae,IdeState,Inactive,,,,,-1,-1,
2022-12-14T07:27:32.488+09:00,zae,IdeState,Inactive,,,,,-1,-1,
2022-12-14T07:27:33.490+09:00,zae,IdeState,Inactive,,,,,-1,-1,
2022-12-14T07:27:34.493+09:00,zae,IdeState,Inactive,,,,,-1,-1,
2022-12-14T07:27:35.494+09:00,zae,IdeState,Inactive,,,,,-1,-1,
2022-12-14T07:27:36.498+09:00,zae,IdeState,Inactive,,,,,-1,-1,
2022-12-14T07:27:37.500+09:00,zae,IdeState,Inactive,,,,,-1,-1,
2022-12-14T07:27:38.502+09:00,zae,IdeState,Inactive,,,,,-1,-1,
2022-12-14T07:27:39.505+09:00,zae,IdeState,Inactive,,,,,-1,-1,
2022-12-14T07:27:40.510+09:00,zae,IdeState,Inactive,,,,,-1,-1,
2022-12-14T07:27:41.511+09:00,zae,IdeState,Inactive,,,,,-1,-1,
2022-12-14T07:27:42.512+09:00,zae,IdeState,Inactive,,,,,-1,-1,
2022-12-14T07:27:43.512+09:00,zae,IdeState,Inactive,,,,,-1,-1,
2022-12-14T07:27:44.515+09:00,zae,IdeState,Inactive,,,,,-1,-1,
2022-12-14T07:27:45.520+09:00,zae,IdeState,Inactive,,,,,-1,-1,
2022-12-14T07:27:46.522+09:00,zae,IdeState,Inactive,,,,,-1,-1,
2022-12-14T07:27:47.524+09:00,zae,IdeState,Inactive,,,,,-1,-1,
2022-12-14T07:27:48.527+09:00,zae,IdeState,Inactive,,,,,-1,-1,
2022-12-14T07:27:49.528+09:00,zae,IdeState,Inactive,,,,,-1,-1,
2022-12-14T07:27:50.528+09:00,zae,IdeState,Inactive,,,,,-1,-1,
2022-12-14T07:27:51.534+09:00,zae,IdeState,Inactive,,,,,-1,-1,
2022-12-14T07:27:52.537+09:00,zae,IdeState,Inactive,,,,,-1,-1,
2022-12-14T07:27:53.538+09:00,zae,IdeState,Inactive,,,,,-1,-1,
2022-12-14T07:27:54.539+09:00,zae,IdeState,Inactive,,,,,-1,-1,
2022-12-14T07:27:55.541+09:00,zae,IdeState,Inactive,,,,,-1,-1,
2022-12-14T07:27:56.544+09:00,zae,IdeState,Inactive,,,,,-1,-1,
2022-12-14T07:27:57.545+09:00,zae,IdeState,Inactive,,,,,-1,-1,
2022-12-14T07:27:58.549+09:00,zae,IdeState,Inactive,,,,,-1,-1,
2022-12-14T07:27:59.554+09:00,zae,IdeState,Inactive,,,,,-1,-1,
2022-12-14T07:28:00.557+09:00,zae,IdeState,Inactive,,,,,-1,-1,
2022-12-14T07:28:01.562+09:00,zae,IdeState,Inactive,,,,,-1,-1,
2022-12-14T07:28:02.566+09:00,zae,IdeState,Inactive,,,,,-1,-1,
2022-12-14T07:28:03.571+09:00,zae,IdeState,Inactive,,,,,-1,-1,
2022-12-14T07:28:04.574+09:00,zae,IdeState,Inactive,,,,,-1,-1,
2022-12-14T07:28:05.577+09:00,zae,IdeState,Inactive,,,,,-1,-1,
