2022-11-13T22:23:24.850+09:00,zae,KeyEvent,65535:16:1,w10_2,Editor,/Users/zae/IdeaProjects/w10_2/src/SwingButtonTest.java,SwingButtonTest::main,3,27,Default task
2022-11-13T22:23:24.935+09:00,zae,KeyEvent,65535:157:5,w10_2,Editor,/Users/zae/IdeaProjects/w10_2/src/SwingButtonTest.java,SwingButtonTest::main,3,27,Default task
2022-11-13T22:23:28.111+09:00,zae,Action,Run,w10_2,Editor,/Users/zae/IdeaProjects/w10_2/src/SwingButtonTest.java,SwingButtonTest::main,3,27,Default task
2022-11-16T15:41:07.877+09:00,zae,Action,WelcomeScreen.CreateNewProject,,,,,-1,-1,
2022-11-16T15:41:12.968+09:00,zae,KeyEvent,12609:65:0,,,,,-1,-1,
2022-11-16T15:41:13.994+09:00,zae,Action,EditorBackSpace,,,,,-1,-1,
2022-11-16T15:41:14.052+09:00,zae,KeyEvent,8:8:0,,,,,-1,-1,
2022-11-16T15:41:14.187+09:00,zae,KeyEvent,65535:20:0,,,,,-1,-1,
2022-11-16T15:41:14.229+09:00,zae,KeyEvent,65535:0:0,,,,,-1,-1,
2022-11-16T15:41:14.378+09:00,zae,KeyEvent,97:65:0,,,,,-1,-1,
2022-11-16T15:41:14.673+09:00,zae,KeyEvent,49:49:0,,,,,-1,-1,
2022-11-16T15:41:16.936+09:00,zae,KeyEvent,48:48:0,,,,,-1,-1,
2022-11-16T15:41:17.694+09:00,zae,KeyEvent,65535:16:1,,,,,-1,-1,
2022-11-16T15:41:17.843+09:00,zae,KeyEvent,95:523:1,,,,,-1,-1,
2022-11-16T15:41:18.022+09:00,zae,KeyEvent,51:51:0,,,,,-1,-1,
2022-11-16T15:41:19.258+09:00,zae,KeyEvent,10:10:0,,,,,-1,-1,
2022-11-16T15:41:34.897+09:00,zae,KeyEvent,65535:157:4,a10_3,Project,,,-1,-1,Default task
2022-11-16T15:41:35.054+09:00,zae,Action,NewElement,a10_3,Project,,,-1,-1,Default task
2022-11-16T15:41:35.329+09:00,zae,KeyEvent,110:78:4,a10_3,Project,,,-1,-1,Default task
2022-11-16T15:41:35.804+09:00,zae,Action,NewClass,,,,,-1,-1,
2022-11-16T15:41:35.833+09:00,zae,KeyEvent,10:10:0,,,,,-1,-1,
2022-11-16T15:41:37.579+09:00,zae,KeyEvent,65535:16:1,a10_3,Project,,,-1,-1,Default task
2022-11-16T15:41:37.793+09:00,zae,KeyEvent,83:83:1,a10_3,Project,,,-1,-1,Default task
